"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 13 07:41:30 GMT 2021","Mon Dec 13 07:41:30 GMT 2021","98","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up success","Sign up with correct data",""
"passed","Mon Dec 13 07:41:30 GMT 2021","Mon Dec 13 07:41:30 GMT 2021","13","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Mon Dec 13 07:41:24 GMT 2021","Mon Dec 13 07:41:24 GMT 2021","17","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Mon Dec 13 07:41:30 GMT 2021","Mon Dec 13 07:41:30 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list with exception","Add places list (exception)",""
"passed","Mon Dec 13 07:41:30 GMT 2021","Mon Dec 13 07:41:30 GMT 2021","71","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Mon Dec 13 07:41:30 GMT 2021","Mon Dec 13 07:41:30 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added when unauthorized","Add list to added (unauthorized)",""
"passed","Mon Dec 13 07:45:06 GMT 2021","Mon Dec 13 07:45:08 GMT 2021","1284","","PlacesList.spec.mjs","Places lists","","","Add new places list",""
"passed","Mon Dec 13 07:41:29 GMT 2021","Mon Dec 13 07:41:29 GMT 2021","8","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Mon Dec 13 07:41:23 GMT 2021","Mon Dec 13 07:41:23 GMT 2021","0","","Places Service (Client)","","Places Service (Client)","getPlacesList","getPlacesList",""
"passed","Mon Dec 13 07:41:25 GMT 2021","Mon Dec 13 07:41:25 GMT 2021","19","","<Preview/>","","<Preview/>","render authorized preview","render authorized preview",""
"passed","Mon Dec 13 07:41:24 GMT 2021","Mon Dec 13 07:41:24 GMT 2021","33","","<MyPlacesLists/>","","<MyPlacesLists/>","render my places lists","render my places lists",""
