"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 06 13:37:53 GMT 2021","Mon Dec 06 13:37:53 GMT 2021","9","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Mon Dec 06 13:37:53 GMT 2021","Mon Dec 06 13:37:53 GMT 2021","8","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Mon Dec 06 13:37:14 GMT 2021","Mon Dec 06 13:37:14 GMT 2021","15","","<PlaceItem/>","","<PlaceItem/>","render place item","render place item",""
"passed","Mon Dec 06 13:37:52 GMT 2021","Mon Dec 06 13:37:52 GMT 2021","8","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Mon Dec 06 13:37:14 GMT 2021","Mon Dec 06 13:37:14 GMT 2021","9","","<Unauthorized/>","","<Unauthorized/>","render unauthorized","render unauthorized",""
"passed","Mon Dec 06 13:37:52 GMT 2021","Mon Dec 06 13:37:52 GMT 2021","22","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Mon Dec 06 13:37:14 GMT 2021","Mon Dec 06 13:37:14 GMT 2021","11","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Mon Dec 06 13:37:53 GMT 2021","Mon Dec 06 13:37:53 GMT 2021","4","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Mon Dec 06 13:37:52 GMT 2021","Mon Dec 06 13:37:52 GMT 2021","64","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up success","Sign up with correct data",""
"passed","Mon Dec 06 13:37:53 GMT 2021","Mon Dec 06 13:37:53 GMT 2021","13","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Mon Dec 06 13:37:53 GMT 2021","Mon Dec 06 13:37:53 GMT 2021","28","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Mon Dec 06 13:37:52 GMT 2021","Mon Dec 06 13:37:52 GMT 2021","49","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Mon Dec 06 13:37:11 GMT 2021","Mon Dec 06 13:37:11 GMT 2021","6","","<AllPlacesLists/>","","<AllPlacesLists/>","render empty places lists","render empty places lists",""
"passed","Mon Dec 06 13:37:12 GMT 2021","Mon Dec 06 13:37:12 GMT 2021","16","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Mon Dec 06 13:37:13 GMT 2021","Mon Dec 06 13:37:13 GMT 2021","8","","<Preview/>","","<Preview/>","render authorized preview","render authorized preview",""
"passed","Mon Dec 06 13:37:53 GMT 2021","Mon Dec 06 13:37:53 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places list with place by id","Get places list with place by id",""
"passed","Mon Dec 06 13:37:52 GMT 2021","Mon Dec 06 13:37:52 GMT 2021","27","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Mon Dec 06 13:37:49 GMT 2021","Mon Dec 06 13:37:50 GMT 2021","445","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Mon Dec 06 13:37:53 GMT 2021","Mon Dec 06 13:37:53 GMT 2021","9","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places lists by user","Get places lists by user",""
"passed","Mon Dec 06 13:37:13 GMT 2021","Mon Dec 06 13:37:13 GMT 2021","13","","<Nav/>","","<Nav/>","render authorized nav items","render authorized nav items",""
"passed","Mon Dec 06 13:37:52 GMT 2021","Mon Dec 06 13:37:52 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added with exception","Add list to added (exception)",""
"passed","Mon Dec 06 13:37:11 GMT 2021","Mon Dec 06 13:37:11 GMT 2021","20","","<AllPlacesLists/>","","<AllPlacesLists/>","render all places lists","render all places lists",""
"passed","Mon Dec 06 13:37:13 GMT 2021","Mon Dec 06 13:37:13 GMT 2021","7","","<MainPage/>","","<MainPage/>","render unauthorized main page","render unauthorized main page",""
"passed","Mon Dec 06 13:37:11 GMT 2021","Mon Dec 06 13:37:11 GMT 2021","39","","<PlacesList/>","","<PlacesList/>","render other places list when added","render other places list when added",""
"passed","Mon Dec 06 13:37:52 GMT 2021","Mon Dec 06 13:37:52 GMT 2021","7","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
