"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","9","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added when unauthorized","Remove list from added (unauthorized)",""
"passed","Mon Dec 13 07:55:38 GMT 2021","Mon Dec 13 07:55:40 GMT 2021","1546","","System Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.AuthorizationSystemTest","all authorization operations","All authorization operations","Sign up, sign up with same credentials, sign in and sign out"
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","7","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Mon Dec 13 07:55:18 GMT 2021","Mon Dec 13 07:55:18 GMT 2021","21","","<AllPlacesLists/>","","<AllPlacesLists/>","render all places lists","render all places lists",""
"passed","Mon Dec 13 07:59:58 GMT 2021","Mon Dec 13 08:00:00 GMT 2021","1891","","PlacesList.spec.mjs","Places lists","","","Add new places list with place",""
"passed","Mon Dec 13 07:59:57 GMT 2021","Mon Dec 13 07:59:58 GMT 2021","1732","","PlacesList.spec.mjs","Places lists","","","Add new places list",""
"passed","Mon Dec 13 07:55:18 GMT 2021","Mon Dec 13 07:55:18 GMT 2021","26","","<MyPlacesLists/>","","<MyPlacesLists/>","render my places lists","render my places lists",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","12","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list when unauthorized","Add places list (unauthorized)",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","90","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in failed","Sign in with incorrect data",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list with error","Get place lists (error)",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","31","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","14","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
"passed","Mon Dec 13 07:55:19 GMT 2021","Mon Dec 13 07:55:19 GMT 2021","10","","<Nav/>","","<Nav/>","render authorized nav items","render authorized nav items",""
"passed","Mon Dec 13 07:55:41 GMT 2021","Mon Dec 13 07:55:41 GMT 2021","43","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places lists by user","Get places lists by user",""
"passed","Mon Dec 13 07:55:41 GMT 2021","Mon Dec 13 07:55:41 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","remove list from added","Remove list from added",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","11","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added with exception","Add list to added (exception)",""
"passed","Mon Dec 13 07:55:20 GMT 2021","Mon Dec 13 07:55:20 GMT 2021","6","","<PlacesListItem/>","","<PlacesListItem/>","render places list item","render places list item",""
"passed","Mon Dec 13 07:55:41 GMT 2021","Mon Dec 13 07:55:41 GMT 2021","0","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Mon Dec 13 07:55:19 GMT 2021","Mon Dec 13 07:55:19 GMT 2021","17","","<MainPage/>","","<MainPage/>","render authorized main page","render authorized main page",""
"passed","Mon Dec 13 07:55:18 GMT 2021","Mon Dec 13 07:55:18 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesList","getPlacesList",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","16","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list","Add places list",""
"passed","Mon Dec 13 07:55:41 GMT 2021","Mon Dec 13 07:55:41 GMT 2021","1","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Mon Dec 13 07:55:20 GMT 2021","Mon Dec 13 07:55:20 GMT 2021","31","","<App/>","","<App/>","render app","render app",""
"passed","Mon Dec 13 07:59:54 GMT 2021","Mon Dec 13 07:59:55 GMT 2021","746","","a11y/Accessibility.spec.mjs","A11y","","","Sign in accessibility",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","13","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in success","Sign in with correct data",""
"passed","Mon Dec 13 07:55:42 GMT 2021","Mon Dec 13 07:55:42 GMT 2021","23","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list","Get place lists",""
"passed","Mon Dec 13 07:55:19 GMT 2021","Mon Dec 13 07:55:19 GMT 2021","17","","<AddPlace/>","","<AddPlace/>","render add place item form","render add place item form",""
"passed","Mon Dec 13 07:55:19 GMT 2021","Mon Dec 13 07:55:19 GMT 2021","6","","<MainPage/>","","<MainPage/>","render unauthorized main page","render unauthorized main page",""
"passed","Mon Dec 13 07:55:19 GMT 2021","Mon Dec 13 07:55:19 GMT 2021","6","","<PlaceItem/>","","<PlaceItem/>","render place item","render place item",""
"passed","Mon Dec 13 07:55:17 GMT 2021","Mon Dec 13 07:55:17 GMT 2021","27","","<PlacesList/>","","<PlacesList/>","render other places list when unauthorized","render other places list when unauthorized",""
"passed","Mon Dec 13 07:55:19 GMT 2021","Mon Dec 13 07:55:19 GMT 2021","7","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Mon Dec 13 07:55:18 GMT 2021","Mon Dec 13 07:55:18 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","currentUser","currentUser",""
"passed","Mon Dec 13 07:59:55 GMT 2021","Mon Dec 13 07:59:56 GMT 2021","780","","a11y/Accessibility.spec.mjs","A11y","","","Sign up accessibility",""
"passed","Mon Dec 13 07:55:18 GMT 2021","Mon Dec 13 07:55:18 GMT 2021","16","","<AddPlacesList/>","","<AddPlacesList/>","render add places list item form","render add places list item form",""
