"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 28 06:52:06 GMT 2021","Tue Dec 28 06:52:06 GMT 2021","32","","<AddPlace/>","","<AddPlace/>","render add place item form","render add place item form",""
"passed","Tue Dec 28 06:52:21 GMT 2021","Tue Dec 28 06:52:21 GMT 2021","79","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Tue Dec 28 06:52:03 GMT 2021","Tue Dec 28 06:52:03 GMT 2021","53","","<PlacesList/>","","<PlacesList/>","render other places list when not added","render other places list when not added",""
"passed","Tue Dec 28 06:57:37 GMT 2021","Tue Dec 28 06:57:50 GMT 2021","12667","","Selenide Authorization Tests (E2E)","","com.itmo.kkrukhmalev.places.tests.AuthorizationTest","Sign up and sign in","Sign up and sign in (firefox)",""
"passed","Tue Dec 28 06:52:04 GMT 2021","Tue Dec 28 06:52:04 GMT 2021","18","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Tue Dec 28 06:56:45 GMT 2021","Tue Dec 28 06:56:46 GMT 2021","1416","","a11y/Accessibility.spec.mjs","A11y","","","Home accessibility",""
"passed","Tue Dec 28 06:52:19 GMT 2021","Tue Dec 28 06:52:19 GMT 2021","54","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places lists by user","Get places lists by user",""
"passed","Tue Dec 28 06:52:19 GMT 2021","Tue Dec 28 06:52:19 GMT 2021","3","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Tue Dec 28 06:52:20 GMT 2021","Tue Dec 28 06:52:20 GMT 2021","71","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Tue Dec 28 06:52:19 GMT 2021","Tue Dec 28 06:52:19 GMT 2021","5","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Tue Dec 28 06:52:03 GMT 2021","Tue Dec 28 06:52:03 GMT 2021","41","","<PlacesList/>","","<PlacesList/>","render other places list when added","render other places list when added",""
