"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 14 21:30:24 GMT 2021","Tue Dec 14 21:30:26 GMT 2021","1846","","SignUp.spec.mjs","Sign up","","","Sing up, sign out, sign in and check session",""
"passed","Tue Dec 14 21:24:42 GMT 2021","Tue Dec 14 21:24:42 GMT 2021","22","","<Preview/>","","<Preview/>","render authorized preview","render authorized preview",""
"passed","Tue Dec 14 21:25:27 GMT 2021","Tue Dec 14 21:25:27 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added when unauthorized","Remove list from added (unauthorized)",""
"passed","Tue Dec 14 21:24:42 GMT 2021","Tue Dec 14 21:24:42 GMT 2021","22","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Tue Dec 14 21:24:41 GMT 2021","Tue Dec 14 21:24:41 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesLists","getPlacesLists",""
"passed","Tue Dec 14 21:25:24 GMT 2021","Tue Dec 14 21:25:24 GMT 2021","2","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Tue Dec 14 21:24:44 GMT 2021","Tue Dec 14 21:24:44 GMT 2021","6","","<PlacesListItem/>","","<PlacesListItem/>","render places list item","render places list item",""
"passed","Tue Dec 14 21:25:27 GMT 2021","Tue Dec 14 21:25:27 GMT 2021","7","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list when unauthorized","Add places list (unauthorized)",""
"passed","Tue Dec 14 21:24:40 GMT 2021","Tue Dec 14 21:24:40 GMT 2021","33","","<PlacesList/>","","<PlacesList/>","render other places list when added","render other places list when added",""
"passed","Tue Dec 14 21:25:27 GMT 2021","Tue Dec 14 21:25:27 GMT 2021","28","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Tue Dec 14 21:25:27 GMT 2021","Tue Dec 14 21:25:27 GMT 2021","16","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list with error","Get place lists (error)",""
"passed","Tue Dec 14 21:25:21 GMT 2021","Tue Dec 14 21:25:23 GMT 2021","1960","","System Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.AuthorizationSystemTest","all authorization operations","All authorization operations","Sign up, sign up with same credentials, sign in and sign out"
"passed","Tue Dec 14 21:24:40 GMT 2021","Tue Dec 14 21:24:40 GMT 2021","42","","<PlacesList/>","","<PlacesList/>","render other places list when not added","render other places list when not added",""
