"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 25 22:58:28 GMT 2021","Thu Nov 25 22:58:28 GMT 2021","5","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
"passed","Thu Nov 25 22:57:59 GMT 2021","Thu Nov 25 22:57:59 GMT 2021","64","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add places list","Add places list",""
"passed","Thu Nov 25 22:58:26 GMT 2021","Thu Nov 25 22:58:26 GMT 2021","265","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Thu Nov 25 22:58:27 GMT 2021","Thu Nov 25 22:58:27 GMT 2021","85","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in failed","Sign in with incorrect data",""
"passed","Thu Nov 25 22:57:59 GMT 2021","Thu Nov 25 22:57:59 GMT 2021","2","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","remove list from added","Remove list from added",""
"passed","Thu Nov 25 22:58:28 GMT 2021","Thu Nov 25 22:58:28 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added when unauthorized","Add list to added (unauthorized)",""
"passed","Thu Nov 25 22:58:28 GMT 2021","Thu Nov 25 22:58:28 GMT 2021","27","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Thu Nov 25 22:58:28 GMT 2021","Thu Nov 25 22:58:28 GMT 2021","20","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added with exception","Add list to added (exception)",""
"passed","Thu Nov 25 22:57:59 GMT 2021","Thu Nov 25 22:57:59 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Thu Nov 25 22:58:28 GMT 2021","Thu Nov 25 22:58:28 GMT 2021","4","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Thu Nov 25 22:57:59 GMT 2021","Thu Nov 25 22:57:59 GMT 2021","6","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add list to added","Add list to added",""
"passed","Thu Nov 25 22:58:28 GMT 2021","Thu Nov 25 22:58:28 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list when unauthorized","Add places list (unauthorized)",""
"passed","Thu Nov 25 22:57:58 GMT 2021","Thu Nov 25 22:57:58 GMT 2021","283","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places lists by user","Get places lists by user",""
"passed","Thu Nov 25 22:58:28 GMT 2021","Thu Nov 25 22:58:28 GMT 2021","4","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added when unauthorized","Remove list from added (unauthorized)",""
"passed","Thu Nov 25 22:58:28 GMT 2021","Thu Nov 25 22:58:28 GMT 2021","17","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list with error","Get place lists (error)",""
"passed","Thu Nov 25 22:58:28 GMT 2021","Thu Nov 25 22:58:28 GMT 2021","8","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Thu Nov 25 22:58:28 GMT 2021","Thu Nov 25 22:58:28 GMT 2021","9","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list","Get place lists",""
"passed","Thu Nov 25 22:58:28 GMT 2021","Thu Nov 25 22:58:28 GMT 2021","24","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list","Add places list",""
"passed","Thu Nov 25 22:57:59 GMT 2021","Thu Nov 25 22:57:59 GMT 2021","3","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
