"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 25 23:42:38 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","13","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in success","Sign in with correct data",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","4","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
"passed","Thu Nov 25 23:42:08 GMT 2021","Thu Nov 25 23:42:08 GMT 2021","3","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add list to added","Add list to added",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list with error","Get place lists (error)",""
"passed","Thu Nov 25 23:42:38 GMT 2021","Thu Nov 25 23:42:38 GMT 2021","56","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up success","Sign up with correct data",""
"passed","Thu Nov 25 23:42:08 GMT 2021","Thu Nov 25 23:42:08 GMT 2021","39","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Thu Nov 25 23:42:08 GMT 2021","Thu Nov 25 23:42:08 GMT 2021","9","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","remove list from added","Remove list from added",""
"passed","Thu Nov 25 23:42:08 GMT 2021","Thu Nov 25 23:42:08 GMT 2021","300","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places lists by user","Get places lists by user",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","4","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added when unauthorized","Add list to added (unauthorized)",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added when unauthorized","Remove list from added (unauthorized)",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","9","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Thu Nov 25 23:42:08 GMT 2021","Thu Nov 25 23:42:08 GMT 2021","7","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get places list with place by id","Get places list with place by id",""
"passed","Thu Nov 25 23:42:08 GMT 2021","Thu Nov 25 23:42:08 GMT 2021","10","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Thu Nov 25 23:42:36 GMT 2021","Thu Nov 25 23:42:37 GMT 2021","1030","","System Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.AuthorizationSystemTest","all authorization operations","All authorization operations","Sign up, sign up with same credentials, sign in and sign out"
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","13","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Thu Nov 25 23:42:08 GMT 2021","Thu Nov 25 23:42:08 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","get all places lists","Get all places lists",""
"passed","Thu Nov 25 23:42:38 GMT 2021","Thu Nov 25 23:42:38 GMT 2021","181","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in failed","Sign in with incorrect data",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","15","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added with exception","Remove list from added (exception)",""
"passed","Thu Nov 25 23:42:38 GMT 2021","Thu Nov 25 23:42:38 GMT 2021","47","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","7","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list with exception","Add places list (exception)",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","12","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list","Add places list",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","11","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places list","Get place lists",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added with exception","Add list to added (exception)",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","9","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","7","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Thu Nov 25 23:42:39 GMT 2021","Thu Nov 25 23:42:39 GMT 2021","5","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list when unauthorized","Add places list (unauthorized)",""
"passed","Thu Nov 25 23:42:08 GMT 2021","Thu Nov 25 23:42:08 GMT 2021","3","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add place","Add place",""
"passed","Thu Nov 25 23:42:37 GMT 2021","Thu Nov 25 23:42:37 GMT 2021","326","","System Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.system.PlacesSystemTest","create and get places lists","Create and get places lists","Sign up, creates empty list and check that list exists"
"passed","Thu Nov 25 23:42:38 GMT 2021","Thu Nov 25 23:42:38 GMT 2021","7","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
"passed","Thu Nov 25 23:42:08 GMT 2021","Thu Nov 25 23:42:08 GMT 2021","68","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add places list","Add places list",""
