"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 14 21:11:32 GMT 2021","Tue Dec 14 21:11:32 GMT 2021","21","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list","Add places list",""
"passed","Tue Dec 14 21:11:32 GMT 2021","Tue Dec 14 21:11:32 GMT 2021","7","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added with exception","Add list to added (exception)",""
"passed","Tue Dec 14 21:11:13 GMT 2021","Tue Dec 14 21:11:13 GMT 2021","101","","<PlacesList/>","","<PlacesList/>","render owner places list","render owner places list",""
"passed","Tue Dec 14 21:11:15 GMT 2021","Tue Dec 14 21:11:15 GMT 2021","21","","<AddPlace/>","","<AddPlace/>","render add place item form","render add place item form",""
"passed","Tue Dec 14 21:11:15 GMT 2021","Tue Dec 14 21:11:15 GMT 2021","9","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Tue Dec 14 21:11:14 GMT 2021","Tue Dec 14 21:11:14 GMT 2021","1","","Places Service (Client)","","Places Service (Client)","getPlacesList","getPlacesList",""
"passed","Tue Dec 14 21:15:14 GMT 2021","Tue Dec 14 21:15:14 GMT 2021","655","","a11y/Accessibility.spec.mjs","A11y","","","Sign in accessibility",""
"passed","Tue Dec 14 21:11:31 GMT 2021","Tue Dec 14 21:11:31 GMT 2021","5","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
"passed","Tue Dec 14 21:15:16 GMT 2021","Tue Dec 14 21:15:17 GMT 2021","1415","","PlacesList.spec.mjs","Places lists","","","Add new places list",""
"passed","Tue Dec 14 21:11:16 GMT 2021","Tue Dec 14 21:11:16 GMT 2021","15","","<SignIn/>","","<SignIn/>","render sign in page","render sign in page",""
"passed","Tue Dec 14 21:11:31 GMT 2021","Tue Dec 14 21:11:31 GMT 2021","40","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when authorized","Current user when authorized",""
"passed","Tue Dec 14 21:11:31 GMT 2021","Tue Dec 14 21:11:31 GMT 2021","6","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Tue Dec 14 21:11:32 GMT 2021","Tue Dec 14 21:11:32 GMT 2021","33","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get all places lists","Get all places lists",""
"passed","Tue Dec 14 21:11:31 GMT 2021","Tue Dec 14 21:11:31 GMT 2021","80","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in failed","Sign in with incorrect data",""
"passed","Tue Dec 14 21:11:15 GMT 2021","Tue Dec 14 21:11:15 GMT 2021","23","","<MainPage/>","","<MainPage/>","render authorized main page","render authorized main page",""
"passed","Tue Dec 14 21:11:15 GMT 2021","Tue Dec 14 21:11:15 GMT 2021","10","","<Preview/>","","<Preview/>","render unauthorized preview","render unauthorized preview",""
"passed","Tue Dec 14 21:11:30 GMT 2021","Tue Dec 14 21:11:30 GMT 2021","4","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign in user","Sign in",""
"passed","Tue Dec 14 21:11:32 GMT 2021","Tue Dec 14 21:11:32 GMT 2021","14","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added","Add list to added",""
