"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 06 13:52:26 GMT 2021","Mon Dec 06 13:52:26 GMT 2021","37","","<PlacesList/>","","<PlacesList/>","render other places list when not added","render other places list when not added",""
"passed","Mon Dec 06 13:52:27 GMT 2021","Mon Dec 06 13:52:27 GMT 2021","9","","<Nav/>","","<Nav/>","render authorized nav items","render authorized nav items",""
"passed","Mon Dec 06 13:52:28 GMT 2021","Mon Dec 06 13:52:28 GMT 2021","11","","<SignUp/>","","<SignUp/>","render sign up page","render sign up page",""
"passed","Mon Dec 06 13:53:21 GMT 2021","Mon Dec 06 13:53:21 GMT 2021","8","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Mon Dec 06 13:53:21 GMT 2021","Mon Dec 06 13:53:21 GMT 2021","12","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","remove list from added","Remove list from added",""
"passed","Mon Dec 06 13:52:28 GMT 2021","Mon Dec 06 13:52:28 GMT 2021","26","","<AddPlace/>","","<AddPlace/>","render add place item form","render add place item form",""
"passed","Mon Dec 06 13:53:21 GMT 2021","Mon Dec 06 13:53:21 GMT 2021","7","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list with exception","Add places list (exception)",""
"passed","Mon Dec 06 13:52:29 GMT 2021","Mon Dec 06 13:52:29 GMT 2021","30","","<App/>","","<App/>","render app","render app",""
"passed","Mon Dec 06 13:57:43 GMT 2021","Mon Dec 06 13:57:44 GMT 2021","746","","a11y/Accessibility.spec.mjs","A11y","","","Sign in accessibility",""
"passed","Mon Dec 06 13:52:29 GMT 2021","Mon Dec 06 13:52:29 GMT 2021","6","","<PlacesListItem/>","","<PlacesListItem/>","render places list item","render places list item",""
"passed","Mon Dec 06 13:53:21 GMT 2021","Mon Dec 06 13:53:21 GMT 2021","7","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","current user when unauthorized","Current user when unauthorized",""
"passed","Mon Dec 06 13:52:27 GMT 2021","Mon Dec 06 13:52:27 GMT 2021","19","","<MainPage/>","","<MainPage/>","render authorized main page","render authorized main page",""
"passed","Mon Dec 06 13:53:21 GMT 2021","Mon Dec 06 13:53:21 GMT 2021","7","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add places list when unauthorized","Add places list (unauthorized)",""
"passed","Mon Dec 06 13:52:28 GMT 2021","Mon Dec 06 13:52:28 GMT 2021","9","","<Unauthorized/>","","<Unauthorized/>","render unauthorized","render unauthorized",""
"passed","Mon Dec 06 13:52:27 GMT 2021","Mon Dec 06 13:52:27 GMT 2021","14","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Mon Dec 06 13:52:27 GMT 2021","Mon Dec 06 13:52:27 GMT 2021","8","","<Nav/>","","<Nav/>","render unauthorized nav items","render unauthorized nav items",""
"passed","Mon Dec 06 13:53:21 GMT 2021","Mon Dec 06 13:53:21 GMT 2021","6","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","get places lists with exception","Get all places lists (exception)",""
