"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 06 13:32:06 GMT 2021","Mon Dec 06 13:32:06 GMT 2021","31","","<MyPlacesLists/>","","<MyPlacesLists/>","render my places lists","render my places lists",""
"passed","Mon Dec 06 13:32:04 GMT 2021","Mon Dec 06 13:32:05 GMT 2021","119","","<PlacesList/>","","<PlacesList/>","render owner places list","render owner places list",""
"passed","Mon Dec 06 13:32:09 GMT 2021","Mon Dec 06 13:32:09 GMT 2021","13","","<Unauthorized/>","","<Unauthorized/>","render unauthorized","render unauthorized",""
"passed","Mon Dec 06 13:32:04 GMT 2021","Mon Dec 06 13:32:04 GMT 2021","4","","Service Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.AuthorizationServiceTest","sign up user","Sign up",""
"passed","Mon Dec 06 13:32:03 GMT 2021","Mon Dec 06 13:32:03 GMT 2021","15","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in success","Sign in with correct data",""
"passed","Mon Dec 06 13:32:03 GMT 2021","Mon Dec 06 13:32:03 GMT 2021","9","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign up failed","Sign up with incorrect data",""
"passed","Mon Dec 06 13:35:48 GMT 2021","Mon Dec 06 13:35:50 GMT 2021","1958","","PlacesList.spec.mjs","Places lists","","","Add new places list",""
"passed","Mon Dec 06 13:32:05 GMT 2021","Mon Dec 06 13:32:05 GMT 2021","20","","<AllPlacesLists/>","","<AllPlacesLists/>","render all places lists","render all places lists",""
"passed","Mon Dec 06 13:32:06 GMT 2021","Mon Dec 06 13:32:06 GMT 2021","20","","<AddPlacesList/>","","<AddPlacesList/>","not render add places list item form for unauthorized","not render add places list item form for unauthorized",""
"passed","Mon Dec 06 13:32:05 GMT 2021","Mon Dec 06 13:32:05 GMT 2021","6","","<AllPlacesLists/>","","<AllPlacesLists/>","render empty places lists","render empty places lists",""
"passed","Mon Dec 06 13:35:51 GMT 2021","Mon Dec 06 13:35:53 GMT 2021","1352","","SignUp.spec.mjs","Sign up","","","Sing up, sign out, sign in and check session",""
"passed","Mon Dec 06 13:32:03 GMT 2021","Mon Dec 06 13:32:03 GMT 2021","111","","Controller Authorization Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.AuthorizationControllerTest","sign in failed","Sign in with incorrect data",""
"passed","Mon Dec 06 13:32:07 GMT 2021","Mon Dec 06 13:32:07 GMT 2021","27","","<MainPage/>","","<MainPage/>","render authorized main page","render authorized main page",""
"passed","Mon Dec 06 13:32:04 GMT 2021","Mon Dec 06 13:32:04 GMT 2021","1","","Service Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.service.PlacesServiceTest","add places list","Add places list",""
"passed","Mon Dec 06 13:32:03 GMT 2021","Mon Dec 06 13:32:03 GMT 2021","18","","Controller Places Tests (Backend)","","com.itmo.kkrukhmalev.places.backend.controller.PlacesControllerTest","add list to added with exception","Add list to added (exception)",""
